,Date,Adj Close,Close,High,Low,Open,Volume
0,2020-01-02,54.291404724121094,55.38999938964844,55.4900016784668,54.5099983215332,54.849998474121094,20173200
1,2020-01-03,53.44846725463867,54.529998779296875,55.310001373291016,54.0,54.15999984741211,16815800
2,2020-01-06,52.507511138916016,53.56999969482422,54.13999938964844,53.15999984741211,53.75,18768700
3,2020-01-07,57.11428451538086,58.27000045776367,58.400001525878906,55.36000061035156,55.380001068115234,49908200
4,2020-01-08,56.37916564941406,57.52000045776367,58.38999938964844,57.060001373291016,58.09000015258789,29730800
5,2020-01-09,56.173336029052734,57.310001373291016,58.47999954223633,56.47999954223633,58.31999969482422,22376100
6,2020-01-10,55.5460205078125,56.66999816894531,57.5,56.27000045776367,57.470001220703125,19122800
7,2020-01-13,56.3105583190918,57.45000076293945,57.779998779296875,56.86000061035156,57.0099983215332,16163000
8,2020-01-14,56.37916564941406,57.52000045776367,58.29999923706055,56.459999084472656,57.79999923706055,26454300
9,2020-01-15,55.05594253540039,56.16999816894531,57.119998931884766,55.84000015258789,57.029998779296875,21638600
10,2020-01-16,56.53599166870117,57.68000030517578,57.84000015258789,56.7599983215332,56.79999923706055,22732700
11,2020-01-17,56.516387939453125,57.65999984741211,58.119998931884766,57.0099983215332,58.02000045776367,20549200
12,2020-01-21,57.80040740966797,58.970001220703125,59.18000030517578,57.27000045776367,57.369998931884766,24821700
13,2020-01-22,57.996437072753906,59.16999816894531,60.25,58.849998474121094,59.52000045776367,22604400
14,2020-01-23,58.02584457397461,59.20000076293945,60.560001373291016,59.029998779296875,60.33000183105469,26146100
15,2020-01-24,56.614402770996094,57.7599983215332,60.02000045776367,57.2400016784668,60.0,28555300
16,2020-01-27,54.311012268066406,55.40999984741211,55.9900016784668,54.619998931884766,55.150001525878906,27310100
17,2020-01-28,55.34999084472656,56.470001220703125,56.779998779296875,55.2400016784668,56.25,18544900
18,2020-01-29,54.20319747924805,55.29999923706055,57.189998626708984,55.290000915527344,55.9900016784668,19278300
19,2020-01-30,53.93855285644531,55.029998779296875,55.06999969482422,53.220001220703125,54.18000030517578,30783800
20,2020-01-31,52.03703308105469,53.09000015258789,55.20000076293945,52.70000076293945,55.150001525878906,28550800
21,2020-02-03,52.71334457397461,53.779998779296875,54.11000061035156,53.0,53.25,20471900
22,2020-02-04,54.39923858642578,55.5,56.02000045776367,54.939998626708984,55.290000915527344,19998600
23,2020-02-05,55.64403533935547,56.77000045776367,57.2599983215332,55.81999969482422,57.02000045776367,19795300
24,2020-02-06,57.51616287231445,58.68000030517578,59.16999816894531,57.40999984741211,58.08000183105469,23358700
25,2020-02-07,55.751861572265625,56.880001068115234,58.0,56.77000045776367,57.970001220703125,20891100
26,2020-02-10,56.19293212890625,57.33000183105469,57.34000015258789,56.20000076293945,56.29999923706055,15929000
27,2020-02-11,56.114524841308594,57.25,58.84000015258789,56.33000183105469,57.880001068115234,26776900
28,2020-02-12,58.09445571899414,59.27000045776367,61.189998626708984,58.900001525878906,59.040000915527344,47180800
29,2020-02-13,58.15327072143555,59.33000183105469,60.630001068115234,58.86000061035156,59.0099983215332,23679700
30,2020-02-14,57.3397216796875,58.5,60.560001373291016,58.2599983215332,60.15999984741211,20920200
31,2020-02-18,56.6046028137207,57.75,58.040000915527344,56.619998931884766,57.06999969482422,21513200
32,2020-02-19,58.8001823425293,59.9900016784668,60.25,58.560001373291016,58.58000183105469,23335500
33,2020-02-20,57.82981491088867,59.0,59.9900016784668,57.689998626708984,59.880001068115234,20797100
34,2020-02-21,55.859683990478516,56.9900016784668,58.72999954223633,55.88999938964844,58.630001068115234,27038900
35,2020-02-24,53.918949127197266,55.0099983215332,55.459999084472656,52.61000061035156,53.310001373291016,33321100
36,2020-02-25,51.06666564941406,52.099998474121094,55.45000076293945,51.54999923706055,54.84000015258789,41894200
37,2020-02-26,51.33130645751953,52.369998931884766,54.27000045776367,51.880001068115234,52.650001525878906,28075600
38,2020-02-27,49.57680892944336,50.58000183105469,52.849998474121094,49.9900016784668,50.630001068115234,36349200
39,2020-02-28,51.517539978027344,52.560001373291016,52.91999816894531,48.38999938964844,48.650001525878906,40121300
40,2020-03-02,53.507286071777344,54.59000015258789,54.689998626708984,52.099998474121094,53.20000076293945,33272700
41,2020-03-03,50.772613525390625,51.79999923706055,55.400001525878906,51.099998474121094,54.599998474121094,36893200
42,2020-03-04,54.193397521972656,55.290000915527344,55.380001068115234,52.209999084472656,53.02000045776367,28222000
43,2020-03-05,52.654537200927734,53.720001220703125,55.61000061035156,53.34000015258789,53.45000076293945,26223000
44,2020-03-06,50.449161529541016,51.470001220703125,53.189998626708984,50.0,52.20000076293945,30313700
45,2020-03-09,45.0582389831543,45.970001220703125,48.599998474121094,44.91999816894531,45.47999954223633,31260800
46,2020-03-10,46.910762786865234,47.86000061035156,48.2599983215332,45.290000915527344,48.150001525878906,31652900
47,2020-03-11,42.85286331176758,43.720001220703125,46.31999969482422,42.849998474121094,46.20000076293945,38483800
48,2020-03-12,38.04025650024414,38.810001373291016,42.540000915527344,38.0,39.400001525878906,40117200
49,2020-03-13,42.137351989746094,42.9900016784668,43.02000045776367,38.349998474121094,41.56999969482422,35264800
50,2020-03-16,33.78633117675781,34.470001220703125,39.13999938964844,34.45000076293945,37.349998474121094,36879100
51,2020-03-17,36.63861846923828,37.380001068115234,39.130001068115234,34.02000045776367,35.4900016784668,34869000
52,2020-03-18,34.0019645690918,34.689998626708984,36.560001373291016,31.1299991607666,34.2599983215332,36519000
53,2020-03-19,35.57023620605469,36.290000915527344,37.29999923706055,33.650001525878906,34.65999984741211,31015200
54,2020-03-20,35.3938102722168,36.11000061035156,38.59000015258789,35.84000015258789,37.77000045776367,37667400
55,2020-03-23,37.491355895996094,38.25,39.470001220703125,35.689998626708984,36.9900016784668,45286000
56,2020-03-24,42.41179275512695,43.27000045776367,44.41999816894531,41.13999938964844,41.81999969482422,45588000
57,2020-03-25,41.65706253051758,42.5,44.880001068115234,40.029998779296875,43.90999984741211,54091000
58,2020-03-26,43.90164566040039,44.790000915527344,45.75,43.33000183105469,44.900001525878906,62450700
59,2020-03-27,42.61763000488281,43.47999954223633,45.279998779296875,42.310001373291016,43.25,39791500
60,2020-03-30,43.637001037597656,44.52000045776367,45.56999969482422,43.150001525878906,44.16999816894531,33763900
61,2020-03-31,41.22579574584961,42.060001373291016,45.16999816894531,41.90999984741211,44.400001525878906,36723700
62,2020-04-01,39.09883499145508,39.88999938964844,42.29999923706055,39.33000183105469,40.54999923706055,37452800
63,2020-04-02,40.27503967285156,41.09000015258789,41.59000015258789,39.52000045776367,39.790000915527344,31457700
64,2020-04-03,40.40245819091797,41.220001220703125,41.86000061035156,40.54999923706055,40.970001220703125,28522400
65,2020-04-06,45.4503059387207,46.369998931884766,46.689998626708984,43.34000015258789,43.349998474121094,37899100
66,2020-04-07,45.616947174072266,46.540000915527344,48.369998931884766,46.040000915527344,48.09000015258789,34646400
67,2020-04-08,47.33223342895508,48.290000915527344,48.689998626708984,46.79999923706055,47.08000183105469,27694400
68,2020-04-09,45.21506881713867,46.130001068115234,49.810001373291016,45.349998474121094,49.29999923706055,39799400
